pump_combination,flow,prevalence,power,target_k
"{""67"": 1228, ""68"": 1230}",62.4,4.5,1.669,0.001155
"{""67"": 1228, ""68"": 1230}",62.4,4.5,1.669,0.001154
"{""67"": 1227, ""68"": 1231}",62.5,4.5,1.67,0.001153
"{""67"": 1227, ""68"": 1231}",62.5,4.5,1.67,0.001152
"{""67"": 1228, ""68"": 1230}",62.6,4.5,1.67,0.001151
"{""67"": 1228, ""68"": 1230}",62.6,4.5,1.67,0.00115
"{""67"": 1227, ""68"": 1231}",62.7,4.5,1.671,0.001149
"{""67"": 1227, ""68"": 1231}",62.7,4.5,1.671,0.001148
"{""67"": 1228, ""68"": 1230}",62.8,4.5,1.671,0.001147
"{""67"": 1228, ""68"": 1230}",62.8,4.5,1.671,0.001146
"{""67"": 1227, ""68"": 1231}",62.9,4.5,1.672,0.001145
"{""67"": 1227, ""68"": 1231}",62.9,4.5,1.672,0.001144
"{""67"": 1228, ""68"": 1230}",63.0,4.5,1.672,0.001143
"{""67"": 1228, ""68"": 1230}",63.0,4.5,1.672,0.001142
"{""67"": 1228, ""68"": 1230}",63.1,4.5,1.673,0.001141
"{""67"": 1228, ""68"": 1230}",63.1,4.5,1.673,0.00114
"{""67"": 1229, ""68"": 1229}",63.2,4.5,1.674,0.001139
"{""67"": 1241, ""68"": 1244}",63.3,4.6,1.726,0.001138
"{""67"": 1241, ""68"": 1244}",63.3,4.6,1.726,0.001137
"{""67"": 1242, ""68"": 1243}",63.4,4.6,1.726,0.001136
"{""67"": 1242, ""68"": 1243}",63.4,4.6,1.726,0.001135
"{""67"": 1241, ""68"": 1244}",63.5,4.6,1.727,0.001134
"{""67"": 1241, ""68"": 1244}",63.5,4.6,1.727,0.001133
"{""67"": 1242, ""68"": 1243}",63.6,4.6,1.727,0.001132
"{""67"": 1242, ""68"": 1243}",63.6,4.6,1.727,0.001131
"{""67"": 1241, ""68"": 1245}",63.7,4.6,1.73,0.00113
"{""67"": 1242, ""68"": 1244}",63.8,4.6,1.73,0.001129
"{""67"": 1242, ""68"": 1244}",63.8,4.6,1.73,0.001128
"{""67"": 1241, ""68"": 1245}",63.9,4.6,1.731,0.001127
"{""67"": 1241, ""68"": 1245}",63.9,4.6,1.731,0.001126
"{""67"": 1242, ""68"": 1244}",64.0,4.6,1.731,0.001125
"{""67"": 1242, ""68"": 1244}",64.0,4.6,1.731,0.001124
"{""67"": 1241, ""68"": 1245}",64.1,4.6,1.732,0.001123
"{""67"": 1241, ""68"": 1245}",64.1,4.6,1.732,0.001122
"{""67"": 1242, ""68"": 1244}",64.2,4.6,1.732,0.001121
"{""67"": 1242, ""68"": 1244}",64.2,4.6,1.732,0.00112
"{""67"": 1241, ""68"": 1245}",64.3,4.6,1.733,0.001119
"{""67"": 1243, ""68"": 1243}",64.4,4.6,1.733,0.001118
"{""67"": 1243, ""68"": 1243}",64.4,4.6,1.733,0.001117
"{""67"": 1241, ""68"": 1245}",64.5,4.6,1.734,0.001116
"{""67"": 1241, ""68"": 1245}",64.5,4.6,1.734,0.001115
"{""67"": 1243, ""68"": 1243}",64.6,4.6,1.734,0.001114
"{""67"": 1242, ""68"": 1245}",64.7,4.6,1.737,0.001113
"{""67"": 1255, ""68"": 1258}",64.7,4.7,1.788,0.001112
"{""67"": 1255, ""68"": 1258}",64.8,4.7,1.789,0.001111
"{""67"": 1255, ""68"": 1258}",64.8,4.7,1.789,0.00111
"{""67"": 1256, ""68"": 1257}",64.9,4.7,1.789,0.001109
"{""67"": 1256, ""68"": 1257}",64.9,4.7,1.789,0.001108
"{""67"": 1255, ""68"": 1258}",65.0,4.7,1.79,0.001107
"{""67"": 1255, ""68"": 1258}",65.0,4.7,1.79,0.001106
"{""67"": 1256, ""68"": 1257}",65.1,4.7,1.79,0.001105
"{""67"": 1255, ""68"": 1258}",65.2,4.7,1.791,0.001104
"{""67"": 1255, ""68"": 1258}",65.2,4.7,1.791,0.001103
"{""67"": 1256, ""68"": 1257}",65.3,4.7,1.791,0.001102
"{""67"": 1256, ""68"": 1257}",65.3,4.7,1.791,0.001101
"{""67"": 1255, ""68"": 1258}",65.4,4.7,1.792,0.0011
"{""67"": 1255, ""68"": 1258}",65.4,4.7,1.792,0.001099
"{""67"": 1256, ""68"": 1257}",65.5,4.7,1.793,0.001098
"{""67"": 1255, ""68"": 1259}",65.6,4.7,1.795,0.001097
"{""67"": 1255, ""68"": 1259}",65.6,4.7,1.795,0.001096
"{""67"": 1255, ""68"": 1259}",65.7,4.7,1.796,0.001095
"{""67"": 1255, ""68"": 1259}",65.7,4.7,1.796,0.001094
"{""67"": 1256, ""68"": 1258}",65.8,4.7,1.796,0.001093
"{""67"": 1256, ""68"": 1258}",65.8,4.7,1.796,0.001092
"{""67"": 1255, ""68"": 1259}",65.9,4.7,1.797,0.001091
"{""67"": 1256, ""68"": 1258}",66.0,4.7,1.797,0.00109
"{""67"": 1256, ""68"": 1258}",66.0,4.7,1.797,0.001089
"{""67"": 1268, ""68"": 1272}",66.1,4.8,1.851,0.001088
"{""67"": 1269, ""68"": 1271}",66.2,4.8,1.851,0.001087
"{""67"": 1269, ""68"": 1271}",66.2,4.8,1.851,0.001086
"{""67"": 1269, ""68"": 1271}",66.3,4.8,1.852,0.001085
"{""67"": 1269, ""68"": 1271}",66.3,4.8,1.852,0.001084
"{""67"": 1269, ""68"": 1271}",66.4,4.8,1.852,0.001083
"{""67"": 1269, ""68"": 1271}",66.4,4.8,1.852,0.001082
"{""67"": 1269, ""68"": 1271}",66.5,4.8,1.853,0.001081
"{""67"": 1269, ""68"": 1271}",66.6,4.8,1.853,0.00108
"{""67"": 1269, ""68"": 1271}",66.6,4.8,1.853,0.001079
"{""67"": 1269, ""68"": 1272}",66.7,4.8,1.856,0.001078
"{""67"": 1270, ""68"": 1271}",66.8,4.8,1.856,0.001077
"{""67"": 1270, ""68"": 1271}",66.8,4.8,1.856,0.001076
"{""67"": 1269, ""68"": 1272}",66.9,4.8,1.857,0.001075
"{""67"": 1269, ""68"": 1272}",66.9,4.8,1.857,0.001074
"{""67"": 1270, ""68"": 1271}",67.0,4.8,1.857,0.001073
"{""67"": 1270, ""68"": 1271}",67.0,4.8,1.857,0.001072
"{""67"": 1269, ""68"": 1272}",67.1,4.8,1.858,0.001071
"{""67"": 1268, ""68"": 1273}",67.2,4.8,1.859,0.00107
"{""67"": 1268, ""68"": 1273}",67.2,4.8,1.859,0.001069
"{""67"": 1269, ""68"": 1272}",67.3,4.8,1.859,0.001068
"{""67"": 1269, ""68"": 1272}",67.4,4.8,1.86,0.001067
"{""67"": 1269, ""68"": 1272}",67.4,4.8,1.86,0.001066
"{""67"": 1270, ""68"": 1271}",67.5,4.8,1.86,0.001065
"{""67"": 1282, ""68"": 1285}",67.5,4.9,1.914,0.001064
"{""67"": 1283, ""68"": 1284}",67.6,4.9,1.914,0.001063
"{""67"": 1283, ""68"": 1284}",67.7,4.9,1.915,0.001062
"{""67"": 1283, ""68"": 1284}",67.7,4.9,1.915,0.001061
"{""67"": 1282, ""68"": 1285}",67.8,4.9,1.916,0.00106
"{""67"": 1283, ""68"": 1284}",67.9,4.9,1.916,0.001059
"{""67"": 1283, ""68"": 1284}",67.9,4.9,1.916,0.001058
"{""67"": 1283, ""68"": 1284}",68.0,4.9,1.917,0.001057
"{""67"": 1283, ""68"": 1284}",68.0,4.9,1.917,0.001056
"{""67"": 1283, ""68"": 1285}",68.1,4.9,1.919,0.001055
"{""67"": 1283, ""68"": 1285}",68.2,4.9,1.92,0.001054
"{""67"": 1283, ""68"": 1285}",68.2,4.9,1.92,0.001053
"{""67"": 1284, ""68"": 1284}",68.3,4.9,1.92,0.001052
"{""67"": 1283, ""68"": 1285}",68.4,4.9,1.921,0.001051
"{""67"": 1283, ""68"": 1285}",68.4,4.9,1.921,0.00105
"{""67"": 1282, ""68"": 1286}",68.5,4.9,1.922,0.001049
"{""67"": 1282, ""68"": 1286}",68.5,4.9,1.922,0.001048
"{""67"": 1284, ""68"": 1284}",68.6,4.9,1.922,0.001047
"{""67"": 1283, ""68"": 1285}",68.7,4.9,1.923,0.001046
"{""67"": 1283, ""68"": 1285}",68.7,4.9,1.923,0.001045
"{""67"": 1284, ""68"": 1284}",68.8,4.9,1.923,0.001044
"{""67"": 1284, ""68"": 1284}",68.9,4.9,1.924,0.001043
"{""67"": 1284, ""68"": 1284}",68.9,4.9,1.924,0.001042
"{""67"": 1295, ""68"": 1299}",69.0,5.0,1.98,0.001041
"{""67"": 1295, ""68"": 1299}",69.0,5.0,1.98,0.00104
"{""67"": 1296, ""68"": 1298}",69.1,5.0,1.98,0.001039
"{""67"": 1295, ""68"": 1299}",69.2,5.0,1.981,0.001038
"{""67"": 1295, ""68"": 1299}",69.3,5.0,1.982,0.001037
"{""67"": 1295, ""68"": 1299}",69.3,5.0,1.982,0.001036
"{""67"": 1296, ""68"": 1298}",69.4,5.0,1.982,0.001035
"{""67"": 1296, ""68"": 1298}",69.4,5.0,1.982,0.001034
"{""67"": 1295, ""68"": 1299}",69.5,5.0,1.983,0.001033
"{""67"": 1296, ""68"": 1298}",69.6,5.0,1.984,0.001032
"{""67"": 1296, ""68"": 1298}",69.6,5.0,1.984,0.001031
"{""67"": 1296, ""68"": 1299}",69.7,5.0,1.986,0.00103
"{""67"": 1297, ""68"": 1298}",69.8,5.0,1.986,0.001029
"{""67"": 1297, ""68"": 1298}",69.8,5.0,1.986,0.001028
"{""67"": 1296, ""68"": 1299}",69.9,5.0,1.987,0.001027
"{""67"": 1296, ""68"": 1299}",70.0,5.0,1.988,0.001026
"{""67"": 1296, ""68"": 1299}",70.0,5.0,1.988,0.001025
"{""67"": 1297, ""68"": 1298}",70.1,5.0,1.988,0.001024
"{""67"": 1296, ""68"": 1299}",70.2,5.0,1.989,0.001023
"{""67"": 1296, ""68"": 1299}",70.2,5.0,1.989,0.001022
"{""67"": 1296, ""68"": 1299}",70.3,5.0,1.99,0.001021
"{""67"": 1296, ""68"": 1299}",70.4,5.0,1.99,0.00102
"{""67"": 1309, ""68"": 1311}",70.4,5.1,2.044,0.001019
"{""67"": 1309, ""68"": 1312}",70.5,5.1,2.047,0.001018
"{""67"": 1309, ""68"": 1312}",70.6,5.1,2.047,0.001017
"{""67"": 1309, ""68"": 1312}",70.6,5.1,2.047,0.001016
"{""67"": 1309, ""68"": 1312}",70.7,5.1,2.048,0.001015
"{""67"": 1308, ""68"": 1313}",70.8,5.1,2.049,0.001014
"{""67"": 1309, ""68"": 1312}",70.9,5.1,2.049,0.001013
"{""67"": 1309, ""68"": 1312}",70.9,5.1,2.049,0.001012
"{""67"": 1309, ""68"": 1312}",71.0,5.1,2.05,0.001011
"{""67"": 1309, ""68"": 1312}",71.0,5.1,2.05,0.00101
"{""67"": 1310, ""68"": 1311}",71.1,5.1,2.05,0.001009
"{""67"": 1309, ""68"": 1312}",71.2,5.1,2.051,0.001008
"{""67"": 1309, ""68"": 1312}",71.2,5.1,2.051,0.001007
"{""67"": 1309, ""68"": 1312}",71.3,5.1,2.052,0.001006
"{""67"": 1310, ""68"": 1311}",71.4,5.1,2.052,0.001005
"{""67"": 1309, ""68"": 1313}",71.5,5.1,2.055,0.001004
"{""67"": 1309, ""68"": 1313}",71.5,5.1,2.055,0.001003
"{""67"": 1311, ""68"": 1311}",71.6,5.1,2.055,0.001002
"{""67"": 1310, ""68"": 1312}",71.7,5.1,2.056,0.001001
"{""67"": 1310, ""68"": 1312}",71.7,5.1,2.056,0.001
"{""67"": 1322, ""68"": 1325}",71.8,5.2,2.112,0.000999
"{""67"": 1323, ""68"": 1324}",71.9,5.2,2.112,0.000998
"{""67"": 1322, ""68"": 1325}",72.0,5.2,2.113,0.000997
"{""67"": 1322, ""68"": 1325}",72.0,5.2,2.113,0.000996
"{""67"": 1322, ""68"": 1325}",72.1,5.2,2.114,0.000995
"{""67"": 1323, ""68"": 1324}",72.2,5.2,2.114,0.000994
"{""67"": 1323, ""68"": 1324}",72.2,5.2,2.114,0.000993
"{""67"": 1322, ""68"": 1325}",72.3,5.2,2.115,0.000992
"{""67"": 1322, ""68"": 1325}",72.4,5.2,2.116,0.000991
"{""67"": 1323, ""68"": 1324}",72.5,5.2,2.116,0.00099
"{""67"": 1323, ""68"": 1324}",72.5,5.2,2.116,0.000989
"{""67"": 1322, ""68"": 1326}",72.6,5.2,2.119,0.000988
"{""67"": 1322, ""68"": 1326}",72.7,5.2,2.12,0.000987
"{""67"": 1322, ""68"": 1326}",72.7,5.2,2.12,0.000986
"{""67"": 1323, ""68"": 1325}",72.8,5.2,2.12,0.000985
"{""67"": 1322, ""68"": 1326}",72.9,5.2,2.121,0.000984
"{""67"": 1322, ""68"": 1326}",72.9,5.2,2.121,0.000983
"{""67"": 1322, ""68"": 1326}",73.0,5.2,2.122,0.000982
"{""67"": 1323, ""68"": 1325}",73.1,5.2,2.122,0.000981
"{""67"": 1323, ""68"": 1325}",73.1,5.2,2.122,0.00098
"{""67"": 1322, ""68"": 1326}",73.2,5.2,2.123,0.000979
"{""67"": 1335, ""68"": 1338}",73.3,5.3,2.18,0.000978
"{""67"": 1336, ""68"": 1337}",73.4,5.3,2.18,0.000977
"{""67"": 1336, ""68"": 1337}",73.4,5.3,2.18,0.000976
"{""67"": 1335, ""68"": 1338}",73.5,5.3,2.181,0.000975
"{""67"": 1335, ""68"": 1338}",73.6,5.3,2.182,0.000974
"{""67"": 1335, ""68"": 1338}",73.7,5.3,2.182,0.000973
"{""67"": 1335, ""68"": 1338}",73.7,5.3,2.182,0.000972
"{""67"": 1335, ""68"": 1338}",73.8,5.3,2.183,0.000971
"{""67"": 1336, ""68"": 1337}",73.9,5.3,2.184,0.00097
"{""67"": 1337, ""68"": 1337}",74.0,5.3,2.186,0.000969
"{""67"": 1337, ""68"": 1337}",74.0,5.3,2.186,0.000968
"{""67"": 1335, ""68"": 1339}",74.1,5.3,2.187,0.000967
"{""67"": 1335, ""68"": 1339}",74.2,5.3,2.188,0.000966
"{""67"": 1336, ""68"": 1338}",74.3,5.3,2.188,0.000965
"{""67"": 1336, ""68"": 1338}",74.3,5.3,2.188,0.000964
"{""67"": 1335, ""68"": 1339}",74.4,5.3,2.189,0.000963
"{""67"": 1335, ""68"": 1339}",74.5,5.3,2.19,0.000962
"{""67"": 1336, ""68"": 1338}",74.6,5.3,2.19,0.000961
"{""67"": 1336, ""68"": 1338}",74.6,5.3,2.19,0.00096
"{""67"": 1349, ""68"": 1350}",74.7,5.4,2.248,0.000959
"{""67"": 1349, ""68"": 1350}",74.8,5.4,2.249,0.000958
"{""67"": 1348, ""68"": 1351}",74.9,5.4,2.25,0.000957
"{""67"": 1348, ""68"": 1351}",74.9,5.4,2.25,0.000956
"{""67"": 1349, ""68"": 1350}",75.0,5.4,2.25,0.000955
"{""67"": 1349, ""68"": 1350}",75.1,5.4,2.251,0.000954
"{""67"": 1348, ""68"": 1351}",75.2,5.4,2.252,0.000953
"{""67"": 1348, ""68"": 1351}",75.2,5.4,2.252,0.000952
"{""67"": 1349, ""68"": 1350}",75.3,5.4,2.252,0.000951
"{""67"": 1349, ""68"": 1350}",75.4,5.4,2.253,0.00095
"{""67"": 1350, ""68"": 1350}",75.5,5.4,2.256,0.000949
"{""67"": 1350, ""68"": 1350}",75.5,5.4,2.256,0.000948
"{""67"": 1350, ""68"": 1350}",75.6,5.4,2.256,0.000947
"{""67"": 1350, ""68"": 1350}",75.7,5.4,2.257,0.000946
"{""67"": 1349, ""68"": 1351}",75.8,5.4,2.258,0.000945
"{""67"": 1349, ""68"": 1351}",75.8,5.4,2.258,0.000944
"{""67"": 1350, ""68"": 1350}",75.9,5.4,2.258,0.000943
"{""67"": 1350, ""68"": 1350}",76.0,5.4,2.259,0.000942
"{""67"": 1349, ""68"": 1351}",76.1,5.4,2.26,0.000941
"{""67"": 1361, ""68"": 1363}",76.2,5.5,2.317,0.00094
"{""67"": 1361, ""68"": 1364}",76.3,5.5,2.32,0.000939
"{""67"": 1361, ""68"": 1364}",76.3,5.5,2.32,0.000938
"{""67"": 1360, ""68"": 1365}",76.4,5.5,2.321,0.000937
"{""67"": 1362, ""68"": 1363}",76.5,5.5,2.321,0.000936
"{""67"": 1361, ""68"": 1364}",76.6,5.5,2.322,0.000935
"{""67"": 1360, ""68"": 1365}",76.7,5.5,2.323,0.000934
"{""67"": 1360, ""68"": 1365}",76.7,5.5,2.323,0.000933
"{""67"": 1362, ""68"": 1363}",76.8,5.5,2.323,0.000932
"{""67"": 1361, ""68"": 1364}",76.9,5.5,2.324,0.000931
"{""67"": 1361, ""68"": 1364}",77.0,5.5,2.325,0.00093
"{""67"": 1361, ""68"": 1364}",77.1,5.5,2.326,0.000929
"{""67"": 1361, ""68"": 1364}",77.1,5.5,2.326,0.000928
"{""67"": 1363, ""68"": 1363}",77.2,5.5,2.328,0.000927
"{""67"": 1362, ""68"": 1364}",77.3,5.5,2.329,0.000926
"{""67"": 1361, ""68"": 1365}",77.4,5.5,2.33,0.000925
"{""67"": 1363, ""68"": 1363}",77.5,5.5,2.33,0.000924
"{""67"": 1363, ""68"": 1363}",77.5,5.5,2.33,0.000923
"{""67"": 1375, ""68"": 1375}",77.6,5.6,2.388,0.000922
"{""67"": 1374, ""68"": 1376}",77.7,5.6,2.389,0.000921
"{""67"": 1374, ""68"": 1376}",77.8,5.6,2.39,0.00092
"{""67"": 1375, ""68"": 1375}",77.9,5.6,2.39,0.000919
"{""67"": 1375, ""68"": 1375}",77.9,5.6,2.39,0.000918
"{""67"": 1375, ""68"": 1375}",78.0,5.6,2.391,0.000917
"{""67"": 1375, ""68"": 1375}",78.1,5.6,2.392,0.000916
"{""67"": 1375, ""68"": 1375}",78.2,5.6,2.392,0.000915
"{""67"": 1373, ""68"": 1378}",78.3,5.6,2.396,0.000914
"{""67"": 1375, ""68"": 1376}",78.4,5.6,2.396,0.000913
"{""67"": 1375, ""68"": 1376}",78.4,5.6,2.396,0.000912
"{""67"": 1375, ""68"": 1376}",78.5,5.6,2.397,0.000911
"{""67"": 1375, ""68"": 1376}",78.6,5.6,2.398,0.00091
"{""67"": 1375, ""68"": 1376}",78.7,5.6,2.398,0.000909
"{""67"": 1375, ""68"": 1376}",78.8,5.6,2.399,0.000908
"{""67"": 1375, ""68"": 1376}",78.9,5.6,2.4,0.000907
"{""67"": 1375, ""68"": 1376}",78.9,5.6,2.4,0.000906
"{""67"": 1387, ""68"": 1388}",79.0,5.7,2.459,0.000905
"{""67"": 1386, ""68"": 1389}",79.1,5.7,2.46,0.000904
"{""67"": 1385, ""68"": 1390}",79.2,5.7,2.461,0.000903
"{""67"": 1387, ""68"": 1388}",79.3,5.7,2.461,0.000902
"{""67"": 1387, ""68"": 1389}",79.4,5.7,2.464,0.000901
"{""67"": 1387, ""68"": 1389}",79.5,5.7,2.465,0.0009
"{""67"": 1387, ""68"": 1389}",79.5,5.7,2.465,0.000899
"{""67"": 1386, ""68"": 1390}",79.6,5.7,2.466,0.000898
"{""67"": 1386, ""68"": 1390}",79.7,5.7,2.467,0.000897
"{""67"": 1387, ""68"": 1389}",79.8,5.7,2.467,0.000896
"{""67"": 1387, ""68"": 1389}",79.9,5.7,2.468,0.000895
"{""67"": 1386, ""68"": 1390}",80.0,5.7,2.469,0.000894
"{""67"": 1386, ""68"": 1390}",80.1,5.7,2.47,0.000893
"{""67"": 1386, ""68"": 1390}",80.1,5.7,2.47,0.000892
"{""67"": 1387, ""68"": 1389}",80.2,5.7,2.47,0.000891
"{""67"": 1387, ""68"": 1390}",80.3,5.7,2.473,0.00089
"{""67"": 1387, ""68"": 1390}",80.4,5.7,2.474,0.000889
"{""67"": 1399, ""68"": 1401}",80.5,5.8,2.532,0.000888
"{""67"": 1399, ""68"": 1401}",80.6,5.8,2.533,0.000887
"{""67"": 1399, ""68"": 1401}",80.7,5.8,2.534,0.000886
"{""67"": 1399, ""68"": 1401}",80.8,5.8,2.534,0.000885
"{""67"": 1399, ""68"": 1401}",80.8,5.8,2.534,0.000884
"{""67"": 1400, ""68"": 1401}",80.9,5.8,2.537,0.000883
"{""67"": 1399, ""68"": 1402}",81.0,5.8,2.538,0.000882
"{""67"": 1399, ""68"": 1402}",81.1,5.8,2.539,0.000881
"{""67"": 1399, ""68"": 1402}",81.2,5.8,2.54,0.00088
"{""67"": 1400, ""68"": 1401}",81.3,5.8,2.54,0.000879
"{""67"": 1399, ""68"": 1402}",81.4,5.8,2.541,0.000878
"{""67"": 1399, ""68"": 1402}",81.5,5.8,2.542,0.000877
"{""67"": 1399, ""68"": 1402}",81.6,5.8,2.543,0.000876
"{""67"": 1400, ""68"": 1401}",81.7,5.8,2.543,0.000875
"{""67"": 1400, ""68"": 1401}",81.7,5.8,2.543,0.000874
"{""67"": 1401, ""68"": 1401}",81.8,5.8,2.546,0.000873
"{""67"": 1400, ""68"": 1402}",81.9,5.8,2.547,0.000872
"{""67"": 1412, ""68"": 1413}",82.0,5.9,2.606,0.000871
"{""67"": 1412, ""68"": 1413}",82.1,5.9,2.607,0.00087
"{""67"": 1412, ""68"": 1413}",82.2,5.9,2.608,0.000869
"{""67"": 1412, ""68"": 1413}",82.3,5.9,2.609,0.000868
"{""67"": 1411, ""68"": 1415}",82.4,5.9,2.612,0.000867
"{""67"": 1411, ""68"": 1415}",82.5,5.9,2.613,0.000866
"{""67"": 1412, ""68"": 1414}",82.6,5.9,2.613,0.000865
"{""67"": 1412, ""68"": 1414}",82.6,5.9,2.613,0.000864
"{""67"": 1412, ""68"": 1414}",82.7,5.9,2.614,0.000863
"{""67"": 1411, ""68"": 1415}",82.8,5.9,2.615,0.000862
"{""67"": 1411, ""68"": 1415}",82.9,5.9,2.616,0.000861
"{""67"": 1413, ""68"": 1413}",83.0,5.9,2.616,0.00086
"{""67"": 1413, ""68"": 1413}",83.1,5.9,2.617,0.000859
"{""67"": 1413, ""68"": 1413}",83.2,5.9,2.618,0.000858
"{""67"": 1412, ""68"": 1415}",83.3,5.9,2.621,0.000857
"{""67"": 1424, ""68"": 1426}",83.4,6.0,2.681,0.000856
"{""67"": 1424, ""68"": 1426}",83.5,6.0,2.682,0.000855
"{""67"": 1423, ""68"": 1427}",83.6,6.0,2.683,0.000854
"{""67"": 1423, ""68"": 1427}",83.7,6.0,2.684,0.000853
"{""67"": 1425, ""68"": 1425}",83.8,6.0,2.684,0.000852
"{""67"": 1425, ""68"": 1425}",83.9,6.0,2.685,0.000851
"{""67"": 1425, ""68"": 1425}",84.0,6.0,2.686,0.00085
"{""67"": 1424, ""68"": 1427}",84.1,6.0,2.689,0.000849
"{""67"": 1424, ""68"": 1427}",84.2,6.0,2.69,0.000848
"{""67"": 1424, ""68"": 1427}",84.3,6.0,2.691,0.000847
"{""67"": 1424, ""68"": 1427}",84.3,6.0,2.691,0.000846
"{""67"": 1423, ""68"": 1428}",84.4,6.0,2.692,0.000845
"{""67"": 1425, ""68"": 1426}",84.5,6.0,2.692,0.000844
"{""67"": 1425, ""68"": 1426}",84.7,6.0,2.694,0.000843
"{""67"": 1425, ""68"": 1426}",84.7,6.0,2.694,0.000842
"{""67"": 1436, ""68"": 1438}",84.8,6.1,2.755,0.000841
"{""67"": 1437, ""68"": 1437}",84.9,6.1,2.756,0.00084
"{""67"": 1437, ""68"": 1437}",85.0,6.1,2.756,0.000839
"{""67"": 1436, ""68"": 1439}",85.1,6.1,2.76,0.000838
"{""67"": 1436, ""68"": 1439}",85.2,6.1,2.761,0.000837
"{""67"": 1437, ""68"": 1438}",85.3,6.1,2.761,0.000836
"{""67"": 1437, ""68"": 1438}",85.4,6.1,2.762,0.000835
"{""67"": 1436, ""68"": 1439}",85.5,6.1,2.763,0.000834
"{""67"": 1437, ""68"": 1438}",85.6,6.1,2.764,0.000833
"{""67"": 1437, ""68"": 1438}",85.7,6.1,2.765,0.000832
"{""67"": 1437, ""68"": 1438}",85.8,6.1,2.765,0.000831
"{""67"": 1437, ""68"": 1438}",85.9,6.1,2.766,0.00083
"{""67"": 1437, ""68"": 1439}",86.0,6.1,2.77,0.000829
"{""67"": 1438, ""68"": 1438}",86.1,6.1,2.77,0.000828
"{""67"": 1437, ""68"": 1439}",86.2,6.1,2.771,0.000827
"{""67"": 1448, ""68"": 1451}",86.3,6.2,2.834,0.000826
"{""67"": 1449, ""68"": 1450}",86.4,6.2,2.834,0.000825
"{""67"": 1448, ""68"": 1451}",86.5,6.2,2.835,0.000824
"{""67"": 1449, ""68"": 1450}",86.6,6.2,2.836,0.000823
"{""67"": 1448, ""68"": 1451}",86.7,6.2,2.837,0.000822
"{""67"": 1448, ""68"": 1451}",86.8,6.2,2.838,0.000821
"{""67"": 1449, ""68"": 1450}",86.9,6.2,2.838,0.00082
"{""67"": 1449, ""68"": 1450}",87.0,6.2,2.839,0.000819
"{""67"": 1449, ""68"": 1450}",87.1,6.2,2.84,0.000818
"{""67"": 1448, ""68"": 1452}",87.2,6.2,2.844,0.000817
"{""67"": 1449, ""68"": 1451}",87.3,6.2,2.844,0.000816
"{""67"": 1448, ""68"": 1452}",87.5,6.2,2.846,0.000815
"{""67"": 1448, ""68"": 1452}",87.6,6.2,2.847,0.000814
"{""67"": 1448, ""68"": 1452}",87.7,6.2,2.848,0.000813
"{""67"": 1460, ""68"": 1463}",87.7,6.3,2.91,0.000812
"{""67"": 1459, ""68"": 1464}",87.9,6.3,2.912,0.000811
"{""67"": 1459, ""68"": 1464}",88.0,6.3,2.913,0.00081
"{""67"": 1461, ""68"": 1462}",88.1,6.3,2.913,0.000809
"{""67"": 1461, ""68"": 1462}",88.2,6.3,2.914,0.000808
"{""67"": 1460, ""68"": 1463}",88.3,6.3,2.915,0.000807
"{""67"": 1460, ""68"": 1463}",88.4,6.3,2.916,0.000806
"{""67"": 1461, ""68"": 1463}",88.5,6.3,2.919,0.000805
"{""67"": 1461, ""68"": 1463}",88.6,6.3,2.92,0.000804
"{""67"": 1461, ""68"": 1463}",88.7,6.3,2.921,0.000803
"{""67"": 1461, ""68"": 1463}",88.8,6.3,2.922,0.000802
"{""67"": 1460, ""68"": 1464}",88.9,6.3,2.923,0.000801
"{""67"": 1461, ""68"": 1463}",89.0,6.3,2.924,0.0008
"{""67"": 1460, ""68"": 1464}",89.1,6.3,2.925,0.000799
"{""67"": 1472, ""68"": 1475}",89.2,6.4,2.989,0.000798
"{""67"": 1472, ""68"": 1475}",89.4,6.4,2.991,0.000797
"{""67"": 1472, ""68"": 1475}",89.5,6.4,2.992,0.000796
"{""67"": 1473, ""68"": 1474}",89.6,6.4,2.992,0.000795
"{""67"": 1473, ""68"": 1474}",89.7,6.4,2.993,0.000794
"{""67"": 1473, ""68"": 1474}",89.8,6.4,2.994,0.000793
"{""67"": 1472, ""68"": 1476}",89.9,6.4,2.998,0.000792
"{""67"": 1472, ""68"": 1476}",90.0,6.4,2.999,0.000791
"{""67"": 1473, ""68"": 1475}",90.1,6.4,2.999,0.00079
"{""67"": 1473, ""68"": 1475}",90.2,6.4,3.0,0.000789
"{""67"": 1473, ""68"": 1475}",90.3,6.4,3.001,0.000788
"{""67"": 1473, ""68"": 1475}",90.5,6.4,3.003,0.000787
"{""67"": 1473, ""68"": 1475}",90.5,6.4,3.003,0.000786
"{""67"": 1484, ""68"": 1487}",90.7,6.5,3.069,0.000785
"{""67"": 1485, ""68"": 1486}",90.8,6.5,3.07,0.000784
"{""67"": 1484, ""68"": 1487}",90.9,6.5,3.071,0.000783
"{""67"": 1484, ""68"": 1487}",91.0,6.5,3.072,0.000782
"{""67"": 1484, ""68"": 1487}",91.1,6.5,3.073,0.000781
"{""67"": 1484, ""68"": 1487}",91.2,6.5,3.074,0.00078
"{""67"": 1484, ""68"": 1487}",91.3,6.5,3.075,0.000779
